Node,w_Node,DC,BC,CC,EC,C
2093,2093,0.0438335809806835,1.6200513142052278e-05,0.2627708726491833,0.0755791438725653,0.058429975904551484
2409,2409,0.0440812283308568,7.5191076024640605e-06,0.2627879734478719,0.0755488267805139,0.05841059234803335
1984,1984,0.0440812283308568,9.019183517630316e-06,0.2627879734478719,0.0754725347313164,0.0583557759354771
2526,2526,0.0473006438831104,5.284346818710049e-05,0.26301048654986,0.0752300900675718,0.058233075993201495
2356,2356,0.0425953442298167,3.4412122356037043e-06,0.2626854020296643,0.0752514635905524,0.058175162182131916
2045,2045,0.0435859336305101,4.644707867636602e-06,0.2627537740760021,0.0751869617707856,0.058142442479129974
1971,1971,0.0435859336305101,6.903631075145206e-06,0.2627537740760021,0.0747318395253021,0.0578143655269633
2376,2376,0.0443288756810302,1.608921947983375e-05,0.2628050764725024,0.0746189793890566,0.05774449730226681
2630,2630,0.04284299157999,4.981018412158792e-06,0.2627024917051591,0.0743801236260104,0.0575498675554375
2043,2043,0.0430906389301634,5.448329641846768e-06,0.2627195836044242,0.0743262808771032,0.05751448634129697
2553,2553,0.04284299157999,1.1627476728218924e-05,0.2627024917051591,0.0741109484166874,0.05735619444314987
2140,2140,0.0423476968796433,4.597801729423192e-06,0.262668314577506,0.0738886317043859,0.05718788170191202
1979,1979,0.0435859336305101,6.7915195757114e-06,0.2627537740760021,0.0738082932829978,0.057147440511467015
2033,2033,0.04284299157999,4.9188803348772615e-06,0.2627024917051591,0.0737223410723166,0.057074618567361915
2374,2374,0.0416047548291233,3.22611377804697e-06,0.2626170655567117,0.0734535078263542,0.05686289689900491
2655,2655,0.0416047548291233,3.771215321406496e-06,0.2626170655567117,0.0733914138726662,0.05681804038697597
2124,2124,0.0418524021792966,4.473868526686788e-06,0.2626341463414634,0.0731321017734153,0.056633907330376355
2200,2200,0.04284299157999,7.227616617400758e-06,0.2627024917051591,0.0728482262223865,0.056442654507718744
2363,2363,0.0413571074789499,4.236000020474717e-06,0.2625999869935618,0.072851154480822,0.056423707879702856
2460,2460,0.0418524021792966,5.023269605606983e-06,0.2626341463414634,0.072692269059163,0.056315595284467036
2278,2278,0.0430906389301634,4.054038776231479e-05,0.2627195836044242,0.0726193098682079,0.05628422316616375
2190,2190,0.0416047548291233,3.828848132015591e-06,0.2626170655567117,0.0726103166448698,0.05625268202841091
2352,2352,0.0416047548291233,4.112609047878228e-06,0.2626170655567117,0.0726048102347871,0.056248725610425244
2638,2638,0.0411094601287766,3.159922209266239e-06,0.2625829106515802,0.0725045649615507,0.056169189290233436
2108,2108,0.0406141654284299,2.6955522996800763e-06,0.2625487646293888,0.0723426008694047,0.05604503212363644
136,136,0.0329370975730559,0.026870359787398,0.2941862159405508,0.0038943746484735,0.05600409871687762
2578,2578,0.0406141654284299,3.236833154892345e-06,0.2625487646293888,0.0719970826894994,0.055794640917201606
2559,2559,0.0408618127786032,3.4317290906614658e-06,0.2625658365303335,0.0719398876118792,0.055756584201829294
2423,2423,0.0408618127786032,4.254699369632249e-06,0.2625658365303335,0.0711961148053886,0.05521712557835601
2520,2520,0.0408618127786032,6.780524627022979e-06,0.2625658365303335,0.0711939474892503,0.05521582728004957
1966,1966,0.0425953442298167,2.1236977732644797e-05,0.2626854020296643,0.0711231445361453,0.0551906169974793
2074,2074,0.0401188707280832,2.9057177838655637e-06,0.2625146274866727,0.071011412685284,0.055072649118304985
2549,2549,0.0398712233779098,2.7849968421145174e-06,0.2624975622440356,0.0709304471335571,0.05501045833693637
2619,2619,0.0406141654284299,4.370605129800071e-06,0.2625487646293888,0.0703761169835631,0.054618169087917084
2404,2404,0.04210004952947,1.1396184901582729e-05,0.2626512293482503,0.070113553591642,0.05444931201495625
2069,2069,0.0416047548291233,1.5995407199811154e-05,0.2626170655567117,0.0701059139079519,0.054437098814653646
2446,2446,0.0398712233779098,3.701679546748992e-06,0.2624975622440356,0.0696130993626535,0.054052914968322714
2037,2037,0.04284299157999,2.8834271904733004e-05,0.2627024917051591,0.0694745538649096,0.053997654372190014
2482,2482,0.0396235760277365,5.316910134912268e-06,0.2624804992199688,0.0695207149366065,0.05398242786406685
2550,2550,0.0401188707280832,1.609734562293153e-05,0.2625146274866727,0.0694843426142148,0.053964000716790174
2370,2370,0.0391282813273898,2.8744193152211e-06,0.2624463798258157,0.0694258078771771,0.053906278133389114
2020,2020,0.0391282813273898,2.8134123545254283e-06,0.2624463798258157,0.0693891609007791,0.053879593250882644
1918,1918,0.0398712233779098,4.731491102467617e-06,0.2624975622440356,0.0692334913410061,0.053776740777077926
2154,2154,0.0396235760277365,7.3335027009264925e-06,0.2624804992199688,0.0692196612471683,0.05376349858878261
2121,2121,0.0391282813273898,6.139155365168619e-06,0.2624463798258157,0.0692246425929549,0.053760162245291655
2112,2112,0.0396235760277365,5.24169174900105e-06,0.2624804992199688,0.0686497885565575,0.05334820176007182
2308,2308,0.038632986627043,2.7420659271636185e-06,0.2624122693007538,0.0685845088908835,0.05328664740135267
2253,2253,0.0388806339772164,4.047529425358448e-06,0.2624293234548644,0.0678721262421492,0.052770685155319755
2299,2299,0.0383853392768697,3.847450724922604e-06,0.2623952173630515,0.0674914558529071,0.052485959232925206
2408,2408,0.037890044576523,2.572339214280752e-06,0.2623611201351439,0.0674317734750406,0.05243543814837947
2005,2005,0.0383853392768697,3.2420725314448437e-06,0.2623952173630515,0.0673732375658498,0.052399578582858965
2573,2573,0.0376423972263496,4.622428175009072e-06,0.2623440748440748,0.0669665036982108,0.052092369710602396
2654,2654,0.0373947498761763,2.174733385192129e-06,0.2623270317676866,0.0668672345560307,0.05201618523021302
2551,2551,0.0391282813273898,1.011315539412869e-05,0.2624463798258157,0.0667534339507568,0.051957991626136055
1929,1929,0.0373947498761763,2.63517900995182e-06,0.2623270317676866,0.0666964982521283,0.051891418369368614
2276,2276,0.0381376919266963,3.795008278762737e-06,0.2623781676413255,0.0665970649230398,0.051829091277833306
2561,2561,0.0383853392768697,6.913939145137403e-06,0.2623952173630515,0.0665863142247585,0.051825014779446614
2095,2095,0.0381376919266963,1.025135336432575e-05,0.2623781676413255,0.0665160445945669,0.05177051880928822
2348,2348,0.0373947498761763,7.403053072651688e-06,0.2623270317676866,0.0662186079775666,0.05154239186145793
3980,3980,0.0146111936602278,0.0248200336362455,0.2254480486851655,4.722356261271969e-08,0.05149411806986627
2257,2257,0.0383853392768697,4.435501432112925e-06,0.2623952173630515,0.066053631964956,0.051435216164853234
1465,1465,0.0267459138187221,0.024571838924158,0.3546149117414595,0.0061477978692008,0.0513365212993979
2504,2504,0.0373947498761763,3.876974084766275e-06,0.2623270317676866,0.0656696714096032,0.05114027079150049
2359,2359,0.0364041604754829,1.9152421957466326e-06,0.2622588816003117,0.0653752237822496,0.05091080973897245
2433,2433,0.0364041604754829,8.22932515978524e-06,0.2622588816003117,0.0647704049612181,0.050468111240311586
1986,1986,0.037890044576523,6.5215868043369255e-06,0.2623611201351439,0.0644583137673187,0.05025992494581321
2122,2122,0.0361565131253095,2.3180560389545204e-06,0.2622418495908559,0.0640865236578633,0.04996236513514931
2083,2083,0.0364041604754829,3.480879039971858e-06,0.2622588816003117,0.0640362654395071,0.049929012916053644
2430,2430,0.0361565131253095,4.815758153909195e-06,0.2622418495908559,0.0635272511157881,0.049551913097490165
2040,2040,0.0376423972263496,1.6572281628448382e-05,0.2623440748440748,0.0632704120049468,0.04938552318314535
2468,2468,0.0438335809806835,0.001212879564389,0.2810020876826722,0.062824855842996,0.049328148752628004
2307,2307,0.0349182763744427,2.006373340695297e-06,0.2621567227163539,0.062592336979749,0.04884718426585639
2495,2495,0.0359088657751362,3.0509150278473864e-06,0.2622248197934931,0.0622688984018631,0.04862301252547521
2386,2386,0.034422981674096,3.0489515958192247e-06,0.2621226874391431,0.0622037429563594,0.04855449656522947
2546,2546,0.0356612184249628,4.213965289319457e-06,0.2622077922077922,0.0621283543375104,0.048516189275915785
2212,2212,0.0346706290242694,1.947633014335382e-06,0.262139703972994,0.0620910893699362,0.04847480371024922
2521,2521,0.0349182763744427,4.9975895494544445e-06,0.2621567227163539,0.061782134530597,0.04825093932836001
2539,2539,0.0346706290242694,2.2745646746918084e-06,0.262139703972994,0.0617080948782264,0.04819271175792618
2063,2063,0.0349182763744427,7.138054760472401e-06,0.2621567227163539,0.0608702222619472,0.047578923356199225
2469,2469,0.0334323922734026,1.511645781761177e-06,0.2620546433902265,0.0608964720852225,0.04757730663003992
2086,2086,0.033680039623576,2.38536708803132e-06,0.2620716510903427,0.0601848662880295,0.047055399432340876
2115,2115,0.033680039623576,2.574685139557961e-06,0.2620716510903427,0.060127190721601,0.04701281600191039
2485,2485,0.0339276869737493,2.56334207035282e-06,0.2620886609982475,0.0601190844794819,0.04701024455082936
1997,1997,0.0334323922734026,1.9542429839972462e-06,0.2620546433902265,0.0599086753859862,0.04684791952026051
2109,2109,0.0334323922734026,1.6783172765735064e-06,0.2620546433902265,0.0597588871310363,0.0467371974859122
2575,2575,0.0349182763744427,9.695920339491857e-06,0.2621567227163539,0.0593991204336947,0.04649296027979671
2216,2216,0.0329370975730559,2.798709137308911e-06,0.262020634611641,0.0587369408996298,0.045974576201774975
2334,2334,0.034422981674096,1.462459629823772e-05,0.2621226874391431,0.0574749187460236,0.045062034873573645
2467,2467,0.0321941555225359,1.805283577958442e-06,0.2619696379914363,0.0574164097746712,0.04498570196689395
2646,2646,0.0334323922734026,7.687559988176912e-06,0.2620546433902265,0.0572335650860691,0.044868056002136066
2261,2261,0.0319465081723625,1.6742582048751322e-06,0.2619526435290301,0.0572492502184024,0.04485826438656411
2556,2556,0.0324418028727092,2.7663959624033243e-06,0.261986634659054,0.0569521224682355,0.0446447415099701
2084,2084,0.0349182763744427,2.225846142716137e-05,0.2621567227163539,0.0566174707245477,0.04443431341513023
2623,2623,0.0321941555225359,5.8321915968249375e-06,0.2619696379914363,0.056516499199531,0.044318114619615885
2077,2077,0.0312035661218424,1.3951313965415185e-06,0.2619016733687897,0.0565324896080801,0.044315908310341594
2165,2165,0.0316988608221892,3.679360463345202e-06,0.2619356512714063,0.0560369346943386,0.043954679900073075
2046,2046,0.0304606240713224,1.065509985321038e-06,0.2618507230400104,0.0557458667090581,0.043721025314364406
2484,2484,0.0312035661218424,2.3402269132920173e-06,0.2619016733687897,0.055448922159267,0.043510387520990214
1953,1953,0.0304606240713224,1.314268052777739e-06,0.2618507230400104,0.0548994664187559,0.0430910367728973
2237,2237,0.0307082714214957,2.3377594327282096e-06,0.2618677042801556,0.0548389216147696,0.04304944203734676
2329,2329,0.0307082714214957,5.530691208623755e-06,0.2618677042801556,0.054646920789168,0.04290670077214183
1925,1925,0.0309559187716691,5.538938797403366e-06,0.2618846877229392,0.0545888926131496,0.0428669256739149
2506,2506,0.0307082714214957,7.79065698738438e-06,0.2618677042801556,0.0533368416804599,0.04193006341406254
1941,1941,0.0552253590886577,0.00172709586896,0.2820620284995809,0.0516811795764891,0.04147303048472516
2579,2579,0.0287270926201089,9.267120730557378e-07,0.2617319159968888,0.0524510470324626,0.04124025850434153
2418,2418,0.0289747399702823,1.1100376308989708e-06,0.2617488818305568,0.0523144384173758,0.04114150451076222
2098,2098,0.0289747399702823,1.3554474271402845e-06,0.2617488818305568,0.0517898415536284,0.04074910307551859
2306,2306,0.0279841505695889,8.841933683926132e-07,0.2616810316894563,0.0509502687810579,0.04010671622928375
2631,2631,0.0287270926201089,4.372800673107033e-06,0.2617319159968888,0.0505030222863094,0.039782066455745536
2477,2477,0.0279841505695889,1.2688523003371227e-06,0.2616810316894563,0.0501037901566019,0.03947201027019098
2552,2552,0.0277365032194155,1.56934722628211e-06,0.2616640746500777,0.0500943233658396,0.03946151064489921
2563,2563,0.0272412085190688,1.4973735505414455e-06,0.2616301671634055,0.0487439509231149,0.03844037858589138
2532,2532,0.0262506191183754,1.064377528747195e-06,0.2615623785464438,0.0482987518755693,0.038091868349596845
2489,2489,0.0267459138187221,2.3330900876646205e-06,0.2615962684633324,0.0476062909727322,0.03757744517929043
2300,2300,0.030212976721149,1.7797942664943072e-05,0.2618337440020749,0.0472734927427492,0.037379882477202975
2213,2213,0.0255076770678553,1.130976788534601e-06,0.2615115601321158,0.0455645840824264,0.036019886898871374
2574,2574,0.0255076770678553,1.5622735153356171e-06,0.2615115601321158,0.0446695335633236,0.03534326226523285
2060,2060,0.0262506191183754,2.4477789261318644e-05,0.2615623785464438,0.0444554322280795,0.035193733372628114
2056,2056,0.0284794452699356,1.9748971750701195e-05,0.2617149523624343,0.0440772596517041,0.03494179771302412
2591,2591,0.0237741456166419,7.670818103006261e-07,0.2613930605903677,0.0430349228348563,0.03408059219046082
2210,2210,0.0242694403169886,1.5197248247867006e-05,0.2614269066424964,0.0423745150268523,0.03358739349474042
2554,2554,0.0230312035661218,1.0667985366196193e-06,0.2613423079412336,0.0423723276768436,0.033567460037530514
2179,2179,0.0232788509162951,1.397517710334338e-06,0.2613592233009709,0.0419426640246395,0.03324447679451285
2392,2392,0.0227835562159484,6.615877308709335e-06,0.2613253947709034,0.0407195842740125,0.03230768321864444
171,171,0.0054482417038137,0.0154924073324406,0.3704927057528213,6.169412033699879e-06,0.03212593272526866
2462,2462,0.0237741456166419,1.2623445922610715e-05,0.2613930605903677,0.0400670466462361,0.03182556720230235
2407,2407,0.0220406141654284,1.076475192953402e-06,0.2612746683921061,0.0399728554545557,0.031728155851079506
2164,2164,0.0227835562159484,1.7842889961039209e-06,0.2613253947709034,0.0397659236567606,0.03158096345190258
1989,1989,0.0215453194650817,1.4463545931770982e-06,0.2612408617454875,0.0386981481457672,0.0307487560513294
1963,1963,0.0212976721149083,1.1588798784941195e-06,0.2612239617026782,0.038466541996545,0.03056837761331233
2353,2353,0.0212976721149083,1.0855505759016515e-06,0.2612239617026782,0.0379370788608123,0.030163742854315116
2499,2499,0.0230312035661218,1.148600070500809e-05,0.2613423079412336,0.036828316084474,0.029342399559733393
2606,2606,0.0185735512630014,3.198859292801205e-07,0.2610382054431444,0.0345379598427259,0.027520002966602355
2136,2136,0.0183259039128281,6.940104856185388e-07,0.2610213316095669,0.0325115543163525,0.025956547276309104
2478,2478,0.0230312035661218,1.89921088360088e-05,0.2613423079412336,0.0321868689888613,0.025783547695828475
2429,2429,0.0212976721149083,1.2199514297778768e-05,0.2612239617026782,0.0320750515960179,0.025666972921202676
2055,2055,0.0180782565626547,1.7761817224150212e-06,0.2610044599573395,0.0317820187778246,0.02539039627371236
2058,2058,0.0188211986131748,6.83835490216777e-06,0.2610550814584949,0.0307332297121233,0.024592133145940127
862,862,0.0059435364041604,0.0117477777650519,0.2818257956448911,2.5474224461730453e-08,0.024369099956143163
2287,2287,0.016840019811788,3.709500204616049e-06,0.2609201344016542,0.0304629866615264,0.024353888881630925
483,483,0.0572065378900445,0.0103082659269534,0.3698479575013739,1.3857003001596636e-05,0.022939071812167096
2391,2391,0.0178306092124814,1.0273090215554836e-05,0.2609875904860393,0.0264319422992021,0.02124558569703542
2536,2536,0.0156017830609212,5.6675784993249885e-06,0.2608358633163232,0.0259796677344777,0.020857765083447766
2311,2311,0.012630014858841,1.053429084647668e-06,0.2606338346349964,0.0213814309923716,0.0172216966415048
2258,2258,0.0121347201584943,5.807968042853031e-07,0.2606001936108422,0.0213067234586487,0.01715579464791739
2007,2007,0.0423476968796433,0.0014232040667628,0.2887379335001788,0.0152320403811939,0.014041731293935955
3830,3830,0.0267459138187221,0.0064369414000541,0.2794270292713307,2.7878673061131707e-08,0.013902085916827674
376,376,0.0329370975730559,0.0061956464247993,0.366557734204793,1.4065800628303972e-05,0.013713990904869086
1420,1420,0.0366518078256562,0.0060565800200603,0.3387015601409159,6.860809333313012e-05,0.013648758221956617
2576,2576,0.0111441307578008,2.6871247089350603e-06,0.2605329376088779,0.0163907445201651,0.013274560498753423
1666,1666,0.0089153046062407,0.0061747674058894,0.3647037572254335,4.693165796743494e-05,0.012865270450310004
1534,1534,0.0081723625557206,0.0059484770223325,0.3646049661399548,4.7728689289126334e-05,0.012387770853742456
2387,2387,0.0123823675086676,7.923228953080643e-06,0.2606170130373048,0.0141147959458835,0.011505801615501387
2613,2613,0.0076770678553739,1.0744070523427025e-07,0.2602978147360278,0.0139194870909288,0.01126545725679448
475,475,0.030212976721149,0.0049984948292294,0.3661920740001814,1.3791432026493026e-05,0.01126157096078406
2021,2021,0.0076770678553739,9.704833077369498e-08,0.2602978147360278,0.0137968605714035,0.011168164418860725
713,713,0.017582961862308,0.0050141353709405,0.2157627571466737,8.611080553579482e-12,0.010704183779761138
2189,2189,0.0279841505695889,0.0010028141032886,0.2874021352313167,0.0119878382698614,0.010703162801621865
2449,2449,0.0113917781079742,5.486938546598669e-06,0.2605497483546264,0.0130875045435235,0.010674246143027052
2147,2147,0.0101535413571074,3.949510938653606e-06,0.2604657163129716,0.0128092551710858,0.010428239337767561
2047,2047,0.0507677067855373,0.0014761342550475,0.2817078275429049,0.0075200782447948,0.0100660825471946
2476,2476,0.0089153046062407,2.206021749397759e-06,0.2603817384575703,0.0116313094477319,0.00947114534139519
2384,2384,0.0465577018325903,0.0004494548363578,0.2882432721821686,0.0080613189682387,0.00945452356443537
2092,2092,0.0106488360574541,5.569881588150845e-06,0.2604993226243468,0.01150434742307,0.009408130158338674
2081,2081,0.0425953442298167,0.0004550816425702,0.2887585812356979,0.0084774011399975,0.009293634262709816
1888,1888,0.0629024269440317,0.0001184330293819,0.3212921705919796,0.0001060441271848,0.00918621565180229
1942,1942,0.0096582466567607,2.936259493144564e-06,0.2604321186713963,0.0111348676262567,0.009093477368820706
2026,2026,0.0237741456166419,0.0001503557022777,0.2794270292713307,0.0104013031729557,0.00908524863500704
1800,1800,0.0606736007924715,0.0001528219412447,0.3215992354252946,0.0001019310250631,0.008865303227789886
2111,2111,0.0455671124318969,0.0004123323526304,0.2890065845977669,0.00713510739723,0.008842704652187974
1663,1663,0.0581971272907379,0.0011001111788031,0.3391852162956741,0.0001285378034831,0.008810507742830875
1352,1352,0.0579494799405646,0.0011108897670658,0.3391567277003192,0.0001270981616577,0.008781548950698496
2328,2328,0.0411094601287766,0.0003440322304781,0.2817471392687692,0.0077920824576967,0.008723777168202726
828,828,0.0195641406636949,0.0039631606174658,0.2158550275298016,8.879035258921367e-12,0.008695265380298443
