Node,w_Node,DC,BC,CC,EC
76,76,0.09649122807017543,0.013595444913298569,0.3958333333333333,0.07457057269224157
77,77,0.09649122807017543,0.014370414434605228,0.41304347826086957,0.11494301573636609
78,78,0.08771929824561403,0.003905984219124952,0.3737704918032787,0.07603169311031657
79,79,0.08771929824561403,0.012566710160707671,0.3917525773195876,0.07686173179118197
80,80,0.08771929824561403,0.009062853759648142,0.37623762376237624,0.07539511848651985
81,81,0.09649122807017543,0.023836354939100666,0.42379182156133827,0.08992131428999355
82,82,0.09649122807017543,0.010246338156874259,0.41304347826086957,0.11769509918671894
83,83,0.10526315789473684,0.011810287619392327,0.4014084507042254,0.1276829966998084
84,84,0.09649122807017543,0.023046321730608013,0.4028268551236749,0.08121510679767421
85,85,0.09649122807017543,0.014197578069783773,0.3917525773195876,0.08252612692980252
86,86,0.09649122807017543,0.014199915092060613,0.40860215053763443,0.08381956695503572
87,87,0.08771929824561403,0.006927429565443744,0.38513513513513514,0.0748396575457421
88,88,0.08771929824561403,0.006940379384725656,0.37623762376237624,0.07389062373636694
89,89,0.08771929824561403,0.0064981105526952,0.37748344370860926,0.07045154411385118
90,90,0.09649122807017543,0.009759312735771708,0.3904109589041096,0.08348493962139776
91,91,0.09649122807017543,0.008417562670077419,0.3787375415282392,0.08255409289615032
92,92,0.06140350877192982,0.007789504694591859,0.37012987012987014,0.04831159242912883
93,93,0.09649122807017543,0.020755436736059025,0.40425531914893614,0.08262817511578945
94,94,0.09649122807017543,0.00902871682368369,0.4,0.08576436291400141
95,95,0.09649122807017543,0.01508664105635432,0.41007194244604317,0.08755028811547799
96,96,0.09649122807017543,0.014372451528538928,0.4,0.08599035904154789
97,97,0.09649122807017543,0.008171049457356316,0.3917525773195876,0.08638687604467116
98,98,0.08771929824561403,0.00531688593399675,0.3917525773195876,0.0807279810990077
99,99,0.09649122807017543,0.015189872298630964,0.40425531914893614,0.08055306837719566
100,100,0.08771929824561403,0.01168051872820568,0.397212543554007,0.07768370051308644
101,101,0.09649122807017543,0.005946668030335615,0.3787375415282392,0.07728949296859298
102,102,0.09649122807017543,0.010352652686330774,0.3931034482758621,0.11956811875565128
103,103,0.09649122807017543,0.010700267807535182,0.4014084507042254,0.08241407173251929
104,104,0.10526315789473684,0.016560890657173696,0.41155234657039713,0.12257661539574176
105,105,0.08771929824561403,0.009539783889116069,0.38127090301003347,0.07555260824037371
106,106,0.07894736842105263,0.018286208212798985,0.41911764705882354,0.06201949118988241
107,107,0.09649122807017543,0.02916105326422372,0.4351145038167939,0.09041480488903644
108,108,0.09649122807017543,0.016539482936742633,0.41605839416058393,0.08783681801632899
109,109,0.09649122807017543,0.00978477343348033,0.40425531914893614,0.11724599620132097
110,110,0.07017543859649122,0.010865586431809468,0.397212543554007,0.05457208623294783
111,111,0.09649122807017543,0.017789451176510235,0.41007194244604317,0.09250838953437403
112,112,0.09649122807017543,0.012377687742137097,0.41007194244604317,0.08790696917638743
113,113,0.08771929824561403,0.011581581298031527,0.3958333333333333,0.07301466471520811
114,114,0.09649122807017543,0.0066366417878144035,0.3944636678200692,0.11647136158522088
115,115,0.10526315789473684,0.02007948941202635,0.43018867924528303,0.1212887562107521
